build_y,year,month,day,dong,price,apt_nm,size,jibun,ji_code,floor
1998,2018,1,26, 삼성동,"   149,000",서광아파트,84.93,2,11680,18
2007,2018,1,29, 삼성동,"   218,000",동일파크스위트,174.15,100-14,11680,5
2004,2018,1,29, 삼성동,"   143,000",삼성동중앙하이츠빌리지,84.55,14-1,11680,14
2004,2018,1,29, 삼성동,"   380,000",아이파크,156.857,87,11680,30
2000,2018,1,30, 삼성동,"   120,000",강변삼부아파트,81.943,99-12,11680,3
1998,2018,1,30, 삼성동,"   139,500",삼성동한솔아파트,85,4-6,11680,18
1981,2018,1,30, 삼성동,"   160,000",상아아파트,91.54,19-4,11680,11
2010,2018,1,30, 삼성동,"    94,000",삼성동신도브래뉴,122.311,121-38,11680,5
1983,2018,1,1, 대치동,"   265,000",개포우성1,127.61,503,11680,11
2006,2018,1,2, 대치동,"   120,000",신성미소시티,174.77,904-10,11680,5
1979,2018,1,3, 대치동,"   145,000",은마,76.79,316,11680,1
1989,2018,1,3, 대치동,"   170,000",래미안 대치 하이스턴,110.39,985,11680,6
2004,2018,1,3, 대치동,"   105,000",우정에쉐르,97.85,950,11680,2
1983,2018,1,4, 대치동,"   198,000",개포우성1,84.81,503,11680,4
1985,2018,1,4, 대치동,"   213,000",한보미도맨션2,115.05,511,11680,1
2008,2018,1,5, 대치동,"   140,000",대치아이파크,59.96,888,11680,6
2000,2018,1,5, 대치동,"   180,000",대치삼성,97.35,1014-3,11680,6
2003,2018,1,5, 대치동,"   104,000",풍림아이원1차103동(910-5),84.54,910-5,11680,5
2005,2018,1,5, 대치동,"   255,000",동부센트레빌,145.83,670,11680,2
1979,2018,1,5, 대치동,"   153,000",은마,76.79,316,11680,7
1989,2018,1,5, 대치동,"   170,000",래미안 대치 하이스턴,110.39,985,11680,6
1999,2018,1,6, 대치동,"   155,000",대치현대,101.6,974,11680,8
2015,2018,1,6, 대치동,"   215,000",래미안대치팰리스,91.93,1027,11680,7
1985,2018,1,6, 대치동,"   300,000",선경2차(8동-12동),160.76,506,11680,7
1980,2018,1,8, 대치동,"   172,000",은마,84.43,316,11680,5
1985,2018,1,8, 대치동,"   220,000",한보미도맨션2,115.05,511,11680,9
1979,2018,1,8, 대치동,"   152,000",은마,76.79,316,11680,7
1979,2018,1,8, 대치동,"   153,000",은마,76.79,316,11680,3
1980,2018,1,10, 대치동,"   172,000",은마,84.43,316,11680,14
2015,2018,1,10, 대치동,"   235,000",래미안대치팰리스,94.5,1027,11680,20
1980,2018,1,10, 대치동,"   170,000",은마,84.43,316,11680,5
1980,2018,1,10, 대치동,"   177,000",은마,84.43,316,11680,12
1980,2018,1,10, 대치동,"   160,000",은마,76.79,316,11680,8
1980,2018,1,10, 대치동,"   150,000",은마,76.79,316,11680,2
2005,2018,1,10, 대치동,"   295,000",동부센트레빌,161.47,670,11680,20
1984,2018,1,10, 대치동,"   292,000",개포우성2,127.78,500,11680,15
2005,2018,1,10, 대치동,"   265,000",동부센트레빌,145.83,670,11680,7
2017,2018,1,11, 대치동,"   250,000",대치 SK VIEW,112.0834,1029,11680,3
1980,2018,1,11, 대치동,"   146,000",은마,76.79,316,11680,1
2008,2018,1,11, 대치동,"   215,000",대치아이파크,114.97,888,11680,12
2008,2018,1,11, 대치동,"   140,000",대치아이파크,59.96,888,11680,9
1979,2018,1,11, 대치동,"   157,000",은마,76.79,316,11680,9
2005,2018,1,11, 대치동,"    95,000",대치한신휴플러스,74.15,907-2,11680,9
2005,2018,1,11, 대치동,"   240,000",동부센트레빌,121.74,670,11680,7
2008,2018,1,11, 대치동,"   244,000",대치아이파크,149.78,888,11680,19
2005,2018,1,11, 대치동,"   245,000",동부센트레빌,121.74,670,11680,22
1989,2018,1,12, 대치동,"   170,000",래미안 대치 하이스턴,110.39,985,11680,3
1980,2018,1,12, 대치동,"   156,000",은마,76.79,316,11680,7
2004,2018,1,12, 대치동,"    65,000",대치동우정에쉐르1,79.07,891-28,11680,4
2004,2018,1,13, 대치동,"    97,500",한티(933-35),110.66,933-35,11680,5
1979,2018,1,13, 대치동,"   156,000",은마,76.79,316,11680,13
2005,2018,1,13, 대치동,"   255,000",동부센트레빌,145.83,670,11680,2
2004,2018,1,15, 대치동,"    60,000",테헤란로대우아이빌(891-6),59.83,891-6,11680,20
1979,2018,1,15, 대치동,"   158,000",은마,76.79,316,11680,10
1980,2018,1,15, 대치동,"   175,000",은마,84.43,316,11680,2
2015,2018,1,16, 대치동,"   210,000",래미안대치팰리스,91.93,1027,11680,13
2008,2018,1,16, 대치동,"    96,700",하이캐슬,84.06,986-14,11680,4
2005,2018,1,16, 대치동,"   287,000",동부센트레빌,161.47,670,11680,24
1999,2018,1,16, 대치동,"   165,000",삼성2차,162.51,1014-1,11680,2
2000,2018,1,16, 대치동,"   182,000",대치삼성,97.35,1014-3,11680,8
1983,2018,1,16, 대치동,"   280,000",선경1차(1동-7동),136.68,506,11680,14
2004,2018,1,17, 대치동,"    23,900",선릉역대우아이빌(890-49),28.34,890-49,11680,10
1989,2018,1,17, 대치동,"   185,000",래미안 대치 하이스턴,110.39,985,11680,7
2015,2018,1,17, 대치동,"   219,000",래미안대치팰리스,91.91,1027,11680,28
1983,2018,1,17, 대치동,"   250,000",한보미도맨션1,128.01,511,11680,10
1980,2018,1,18, 대치동,"   160,000",은마,76.79,316,11680,12
2000,2018,1,18, 대치동,"   129,000",대치삼성,59.88,1014-3,11680,12
1983,2018,1,18, 대치동,"   256,500",선경1차(1동-7동),117.7,506,11680,3
1979,2018,1,18, 대치동,"   160,000",은마,76.79,316,11680,6
2015,2018,1,18, 대치동,"   240,000",래미안대치팰리스,94.49,1027,11680,21
1985,2018,1,18, 대치동,"   320,000",한보미도맨션2,159.15,511,11680,10
1980,2018,1,19, 대치동,"   180,000",은마,84.43,316,11680,10
1980,2018,1,19, 대치동,"   176,000",은마,84.43,316,11680,3
2015,2018,1,19, 대치동,"   258,000",래미안대치팰리스,94.49,1027,11680,23
2015,2018,1,19, 대치동,"   240,000",래미안대치팰리스,94.49,1027,11680,18
2015,2018,1,19, 대치동,"   318,000",래미안대치팰리스,151.31,1027,11680,6
2015,2018,1,20, 대치동,"   225,000",래미안대치팰리스,84.98,1027,11680,16
1980,2018,1,21, 대치동,"   180,000",은마,84.43,316,11680,13
1980,2018,1,22, 대치동,"   180,000",은마,84.43,316,11680,4
2004,2018,1,22, 대치동,"    25,000",선릉역대우아이빌(890-49),28.34,890-49,11680,13
1980,2018,1,22, 대치동,"   180,000",은마,84.43,316,11680,5
1983,2018,1,23, 대치동,"   200,000",한보미도맨션1,84.48,511,11680,12
1979,2018,1,23, 대치동,"   160,000",은마,76.79,316,11680,12
2015,2018,1,23, 대치동,"   242,000",래미안대치팰리스,94.49,1027,11680,13
1985,2018,1,24, 대치동,"   280,000",선경2차(8동-12동),127.75,506,11680,12
2008,2018,1,24, 대치동,"   144,000",대치아이파크,59.96,888,11680,19
2015,2018,1,24, 대치동,"   220,000",래미안대치팰리스,91.93,1027,11680,5
1983,2018,1,25, 대치동,"   180,000","쌍용대치아파트1동, 2동, 3동, 5동, 6동",83.56,66,11680,5
2015,2018,1,25, 대치동,"   222,000",래미안대치팰리스,91.89,1027,11680,20
2003,2018,1,25, 대치동,"    28,800",아름빌(889-74),30.46,889-74,11680,8
1996,2018,1,26, 대치동,"   140,000",해암프리존,204.38,983-1,11680,4
1980,2018,1,26, 대치동,"   161,000",은마,76.79,316,11680,10
2008,2018,1,26, 대치동,"   188,000",롯데캐슬리베,121.0894,1025,11680,8
1983,2018,1,26, 대치동,"   260,000",한보미도맨션1,128.01,511,11680,13
1979,2018,1,26, 대치동,"   160,000",은마,76.79,316,11680,14
2008,2018,1,27, 대치동,"   190,000",대치아이파크,84.98,888,11680,14
1979,2018,1,27, 대치동,"   161,000",은마,76.79,316,11680,7
2015,2018,1,29, 대치동,"   223,000",래미안대치팰리스,91.93,1027,11680,3
1979,2018,1,29, 대치동,"   155,000",은마,76.79,316,11680,1
2003,2018,1,30, 대치동,"   120,000",풍림아이원2차202동,134.61,910-6,11680,2
2000,2018,1,30, 대치동,"   165,000",대치삼성,84.58,1014-3,11680,7
2004,2018,1,30, 대치동,"    23,000",선릉역대우아이빌(890-49),25.42,890-49,11680,11
2001,2018,1,2, 신사동,"    89,500",압구정대원칸타빌아파트,84.85,659,11680,4
2001,2018,1,10, 신사동,"   110,000",압구정대원칸타빌아파트,97.08,659,11680,14
2007,2018,1,16, 신사동,"   173,500",리갈팰리스,241.4,626,11680,5
2001,2018,1,17, 신사동,"    88,000",압구정대원칸타빌아파트,84.85,659,11680,1
2004,2018,1,17, 신사동,"    89,000",장자울,94.8,593-21,11680,7
2002,2018,1,24, 신사동,"    98,500",신사동닛시빌라트,133.5,634-14,11680,2
2005,2018,1,26, 신사동,"    76,000",신사 아크존2,97.72,606-2,11680,7
2007,2018,1,30, 신사동,"    69,000",압구정 Ainvill,84.36,590-7,11680,6
2009,2018,1,4, 논현동,"    69,500",논현웰스톤,80.85,108,11680,7
2002,2018,1,4, 논현동,"    85,000",논현베르빌,111.08,214-2,11680,7
1997,2018,1,8, 논현동,"    68,000",신동아(22),35.73,22,11680,11
2003,2018,1,9, 논현동,"   124,000",동부센트레빌,114.498,275,11680,5
2005,2018,1,10, 논현동,"    80,000",논현동한화꿈에그린,67.671,205-2,11680,2
2014,2018,1,11, 논현동,"   161,000",아크로힐스논현,113.087,276-1,11680,24
2002,2018,1,12, 논현동,"    87,500",논현베르빌,111.36,214-2,11680,7
2014,2018,1,14, 논현동,"   146,000",아크로힐스논현,84.208,276-1,11680,26
1997,2018,1,15, 논현동,"   110,000",신동아(22),84.52,22,11680,7
2009,2018,1,15, 논현동,"    95,500",골든캐슬,123.8,103-11,11680,4
1997,2018,1,16, 논현동,"    69,700",신동아(22),35.73,22,11680,8
2007,2018,1,16, 논현동,"   150,000",논현파라곤,170.57,241-1,11680,14
2002,2018,1,16, 논현동,"    86,000",논현베르빌,132.59,214-2,11680,3
2004,2018,1,17, 논현동,"    68,000",프라임,77.99,80-13,11680,7
2006,2018,1,17, 논현동,"    78,000",논현프라임아파트,122.44,196-4,11680,3
2006,2018,1,18, 논현동,"    87,000",한화꿈에그린2차,117.335,194-23,11680,5
1997,2018,1,22, 논현동,"   120,000",신동아(22),114.34,22,11680,10
2004,2018,1,22, 논현동,"    41,000",마일스디오빌,36.29,58-2,11680,15
1996,2018,1,22, 논현동,"    34,800",거평프리젠,42.015,196,11680,11
2004,2018,1,22, 논현동,"    97,500",한진로즈힐,84.94,105-4,11680,4
2003,2018,1,22, 논현동,"   128,000",동부센트레빌,114.498,275,11680,10
2002,2018,1,23, 논현동,"    89,000",논현베르빌,132.59,214-2,11680,7
2004,2018,1,23, 논현동,"   240,000",동양파라곤,149.83,245,11680,14
2004,2018,1,24, 논현동,"    41,000",마일스디오빌,36.29,58-2,11680,6
1997,2018,1,24, 논현동,"   130,000",신동아(22),114.34,22,11680,7
2005,2018,1,26, 논현동,"    90,000",이움빌라,129.8,229-13,11680,2
2002,2018,1,26, 논현동,"    88,000",논현베르빌,111.36,214-2,11680,5
2005,2018,1,27, 논현동,"    87,000",이움빌라,122.81,229-13,11680,4
2003,2018,1,27, 논현동,"   129,000",동부센트레빌,114.498,275,11680,4
1996,2018,1,28, 논현동,"    21,500",거평프리젠,31.295,196,11680,3
2007,2018,1,29, 논현동,"   149,000",논현파라곤,170.57,241-1,11680,14
2004,2018,1,29, 논현동,"   190,000",동양파라곤,157.41,245,11680,9
2014,2018,1,29, 논현동,"   180,000",아크로힐스논현,113.231,276-1,11680,16
2003,2018,1,30, 논현동,"   135,500",동부센트레빌,114.498,275,11680,12
1976,2018,1,30, 논현동,"   120,000","청학아파트 에이동,비동,씨동",97.18,62-3,11680,4
2014,2018,1,30, 논현동,"   190,000",아크로힐스논현,113.087,276-1,11680,14
1996,2018,1,31, 논현동,"    33,300",거평프리젠,39.035,196,11680,8
1983,2018,1,2, 압구정동,"   375,000",신현대11차,183.41,433,11680,5
1982,2018,1,4, 압구정동,"   243,000",신현대9차,111.38,426,11680,11
1977,2018,1,4, 압구정동,"   245,000",한양1차(영동한양),121.32,490,11680,12
1978,2018,1,4, 압구정동,"   205,000",한양4,101.09,486,11680,11
1979,2018,1,5, 압구정동,"   400,000","현대7차(73~77,82,85동)",245.2,456,11680,3
1987,2018,1,5, 압구정동,"   255,000",미성2차,140.9,397,11680,1
1980,2018,1,6, 압구정동,"   220,000",한양6,106.71,484,11680,12
1981,2018,1,8, 압구정동,"   240,000",한양7,137.55,528,11680,2
1978,2018,1,8, 압구정동,"   287,000","현대6차(78~81,83,84,86,87동)",144.7,456,11680,5
1976,2018,1,8, 압구정동,"   290,000","현대2차(10,11,20,23,24,25동)",162.94,369-1,11680,1
1978,2018,1,8, 압구정동,"   203,000",한양4,101.09,486,11680,6
1987,2018,1,8, 압구정동,"   241,000",미성2차,118.63,397,11680,6
1983,2018,1,9, 압구정동,"   252,000",신현대11차,115.23,433,11680,5
1978,2018,1,9, 압구정동,"   316,500",한양3,161.9,489,11680,9
1978,2018,1,10, 압구정동,"   310,000","현대6차(78~81,83,84,86,87동)",144.7,456,11680,3
1977,2018,1,10, 압구정동,"   239,500","현대5차(71,72동)",82.23,455,11680,2
1977,2018,1,10, 압구정동,"   176,500",한양1차(영동한양),63.87,490,11680,1
1984,2018,1,11, 압구정동,"   400,000",한양8(81동한개동),204.64,510,11680,9
1977,2018,1,11, 압구정동,"   350,000",현대4차저층(51~56동),117.9,462,11680,2
1982,2018,1,12, 압구정동,"   350,000",신현대12차,155.52,434,11680,11
1979,2018,1,12, 압구정동,"   420,000","현대7차(73~77,82,85동)",196.7,456,11680,13
1979,2018,1,13, 압구정동,"   245,000",한양5,115.24,513,11680,10
1978,2018,1,13, 압구정동,"   330,000",한양2,175.92,493,11680,4
1980,2018,1,14, 압구정동,"   220,000",현대8차(성수현대:91~95동),107.64,481,11680,3
1976,2018,1,15, 압구정동,"   400,000","현대2차(10,11,20,23,24,25동)",196.84,369-1,11680,1
1977,2018,1,16, 압구정동,"   190,000",한양1차(영동한양),65.12,490,11680,9
1978,2018,1,16, 압구정동,"   293,000",한양2,147.41,493,11680,1
1981,2018,1,16, 압구정동,"   230,000",한양7,106.22,528,11680,5
1979,2018,1,17, 압구정동,"   370,000","현대7차(73~77,82,85동)",157.36,456,11680,10
1982,2018,1,17, 압구정동,"   243,000",신현대9차,108.88,426,11680,3
1978,2018,1,17, 압구정동,"   350,000","현대6차(78~81,83,84,86,87동)",157.36,456,11680,14
1976,2018,1,18, 압구정동,"   280,000","현대1차(12,13,21,22,31,32,33동)",131.48,369-1,11680,2
1980,2018,1,18, 압구정동,"   235,000",한양6,106.71,484,11680,7
1977,2018,1,19, 압구정동,"   177,000",한양1차(영동한양),63.87,490,11680,2
1980,2018,1,19, 압구정동,"   226,500",현대8차(성수현대:91~95동),107.64,481,11680,10
1976,2018,1,20, 압구정동,"   202,000",현대3차(61~64동),82.5,443,11680,2
1980,2018,1,20, 압구정동,"   200,000",한양6,106.71,484,11680,4
1983,2018,1,24, 압구정동,"   370,000",신현대11차,183.41,433,11680,10
1979,2018,1,26, 압구정동,"   221,000",한양5,100.5,513,11680,8
1981,2018,1,27, 압구정동,"   300,000",한양7,137.55,528,11680,8
1978,2018,1,28, 압구정동,"   298,000","현대6차(78~81,83,84,86,87동)",144.2,456,11680,1
1981,2018,1,31, 압구정동,"   235,000",한양7,106.22,528,11680,4
1977,2018,1,31, 압구정동,"   210,000",한양1차(영동한양),78.05,490,11680,8
2012,2018,1,3, 세곡동,"    95,000",세곡푸르지오,84.83,533,11680,13
2011,2018,1,3, 세곡동,"    95,000",강남데시앙파크,114.69,525,11680,5
2011,2018,1,4, 세곡동,"    83,000",강남데시앙파크,84.95,525,11680,10
2012,2018,1,6, 세곡동,"    89,900",세곡푸르지오,74.74,533,11680,8
2011,2018,1,6, 세곡동,"    94,500",강남데시앙파크,114.69,525,11680,8
2012,2018,1,6, 세곡동,"    89,800",세곡푸르지오,74.74,533,11680,7
2011,2018,1,7, 세곡동,"    70,000",세곡리엔파크(1단지),59.88,508,11680,5
2013,2018,1,8, 세곡동,"    95,000",강남엘에이치1단지,84.84,579,11680,7
2012,2018,1,9, 세곡동,"    89,500",세곡푸르지오,74.74,533,11680,12
2013,2018,1,10, 세곡동,"    89,000",강남엘에이치1단지,84.84,579,11680,11
2011,2018,1,11, 세곡동,"    84,000",강남데시앙파크,84.95,525,11680,5
2011,2018,1,13, 세곡동,"    99,500",강남데시앙파크,114.69,525,11680,8
2013,2018,1,14, 세곡동,"    81,800",강남엘에이치1단지,59.99,579,11680,11
2011,2018,1,16, 세곡동,"    91,500",강남데시앙파크,114.69,525,11680,1
2012,2018,1,18, 세곡동,"    83,000",세곡푸르지오,59.86,533,11680,8
2011,2018,1,19, 세곡동,"    83,000",세곡리엔파크(3단지),84.96,516,11680,2
2011,2018,1,23, 세곡동,"    90,000",강남데시앙파크,114.69,525,11680,1
2013,2018,1,26, 세곡동,"    99,000",강남엘에이치1단지,84.83,579,11680,8
2014,2018,1,2, 자곡동,"   102,000",래미안강남힐즈,91.96,611,11680,3
2014,2018,1,5, 자곡동,"   119,000",강남한양수자인(4단지),114.46,BL-4,11680,10
2014,2018,1,5, 자곡동,"   110,000",래미안강남힐즈,91.96,611,11680,15
2014,2018,1,6, 자곡동,"   108,000",래미안포레,101.51,BL-3,11680,3
2014,2018,1,6, 자곡동,"    94,500",래미안포레,84.99,BL-3,11680,3
2014,2018,1,6, 자곡동,"   102,800",강남한양수자인(4단지),101.51,BL-4,11680,3
2014,2018,1,6, 자곡동,"   110,000",강남한양수자인(4단지),101.4,BL-4,11680,5
2014,2018,1,6, 자곡동,"   110,000",래미안강남힐즈,91.96,611,11680,11
2014,2018,1,7, 자곡동,"   117,000",래미안강남힐즈,91.96,611,11680,14
2014,2018,1,8, 자곡동,"   115,000",래미안강남힐즈,91.96,611,11680,9
2014,2018,1,8, 자곡동,"   125,000",래미안강남힐즈,101.94,611,11680,5
2014,2018,1,8, 자곡동,"   115,000",래미안강남힐즈,91.96,611,11680,9
2014,2018,1,9, 자곡동,"    98,500",강남한양수자인(4단지),84.83,BL-4,11680,4
2014,2018,1,10, 자곡동,"   125,000",래미안강남힐즈,101.94,611,11680,12
2014,2018,1,10, 자곡동,"   110,000",래미안강남힐즈,91.96,611,11680,15
2014,2018,1,12, 자곡동,"    97,500",강남한양수자인(4단지),84.99,BL-4,11680,6
2014,2018,1,13, 자곡동,"   117,000",래미안강남힐즈,91.95,611,11680,8
2014,2018,1,13, 자곡동,"   120,000",강남한양수자인(4단지),114.32,BL-4,11680,2
2014,2018,1,13, 자곡동,"    87,000",강남한양수자인(4단지),59.97,BL-4,11680,2
2014,2018,1,17, 자곡동,"   131,000",래미안강남힐즈,101.94,611,11680,13
2014,2018,1,19, 자곡동,"   101,000",강남한양수자인(4단지),84.99,BL-4,11680,5
2014,2018,1,19, 자곡동,"   115,000",강남한양수자인(4단지),101.51,BL-4,11680,7
2014,2018,1,20, 자곡동,"   107,000",래미안강남힐즈,91.96,611,11680,13
2014,2018,1,20, 자곡동,"   123,000",래미안강남힐즈,91.96,611,11680,7
2014,2018,1,20, 자곡동,"   129,700",래미안강남힐즈,101.94,611,11680,11
2014,2018,1,20, 자곡동,"   113,000",래미안강남힐즈,91.95,611,11680,3
2014,2018,1,25, 자곡동,"   125,000",래미안강남힐즈,101.94,611,11680,14
2014,2018,1,26, 자곡동,"   121,000",래미안강남힐즈,91.96,611,11680,12
2014,2018,1,26, 자곡동,"   139,700",강남한양수자인(4단지),114.46,BL-4,11680,6
2014,2018,1,29, 자곡동,"   138,000",래미안강남힐즈,101.94,611,11680,6
2015,2018,1,4, 율현동,"    86,000",강남한신휴플러스6단지,84.83,BL-6,11680,9
2015,2018,1,4, 율현동,"    70,000",강남한신휴플러스6단지,59.98,BL-6,11680,3
2015,2018,1,12, 율현동,"    72,000",강남한신휴플러스6단지,59.98,BL-6,11680,2
2015,2018,1,13, 율현동,"    90,000",강남한신휴플러스6단지,84.83,BL-6,11680,8
2015,2018,1,16, 율현동,"    83,800",강남한신휴플러스6단지,84.83,BL-6,11680,1
2015,2018,1,17, 율현동,"    72,000",강남한신휴플러스6단지,59.98,BL-6,11680,4
